geneNames	GSM2674259	GSM2674260	GSM2674261	GSM2674262	GSM2674263	GSM2674264	GSM2674265	GSM2674266
hsa_circ_0000499	6.082114706	5.948329559	6.950172538	5.957064597	8.62364701	9.98201085	6.758618154	9.511255308
hsa_circ_0000500	7.795217493	9.137947606	8.362210747	8.018538971	8.922579609	8.585895396	9.192442964	8.148468384
hsa_circ_0000501	8.091592144	5.769795209	5.009756415	6.667088652	5.019519013	4.688160077	4.873364751	5.515648991
hsa_circ_0000506	7.935155545	7.227299575	6.363558996	7.747762578	6.530381171	6.163617226	5.689952911	6.409363569
hsa_circ_0001942	6.670633415	6.440842391	7.879190437	7.213088542	7.842733047	8.315991323	8.219463263	8.818377302
hsa_circ_0000510	5.328617042	5.383648573	6.279000181	5.235952467	6.011191189	7.283073417	6.418879544	6.595233422
hsa_circ_0000262	7.519132107	7.015397072	7.427823094	9.229716219	6.263238916	6.477732166	6.935882683	7.241967782
hsa_circ_0000521	6.02925161	5.057921891	5.057921891	5.353089914	4.854787993	5.169860383	4.797577884	4.643763141
hsa_circ_0000522	10.1573449	9.01689083	7.738081364	9.084638038	8.202269005	6.982262206	7.934049883	7.507781859
hsa_circ_0000212	5.658165418	6.292291952	7.94067118	6.016772361	6.915860114	7.428870052	6.505785956	6.648334392
hsa_circ_0000529	5.682949304	5.226350055	4.933614539	5.491801402	4.824876666	4.53905909	4.527376499	5.169860383
hsa_circ_0000532	9.473068241	7.593612506	7.341782432	9.111131464	7.642040047	8.148468384	8.091592144	7.979058652
hsa_circ_0000533	9.275829757	5.972942751	5.741423505	8.186415812	6.292291952	5.743949456	5.588666298	5.515648991
hsa_circ_0000535	5.475681155	7.072785255	7.146552258	5.859494722	6.082114706	6.02925161	5.987227342	5.949789077
hsa_circ_0000536	7.645196462	7.419156574	8.477245796	7.741877406	8.691955939	9.550322835	9.920396981	9.573880778
hsa_circ_0000537	7.629572553	6.3264005	6.279000181	7.583540803	5.58303424	5.55837135	5.795997741	6.921821752
hsa_circ_0000539	5.891744524	5.55837135	5.782955961	5.744790457	5.609131081	6.187320152	5.958515308	5.949789077
hsa_circ_0000541	5.63294832	5.571703734	5.798430004	5.912850726	6.519119425	6.445505528	6.044358873	6.120204436
hsa_circ_0000542	8.76175362	9.166629811	9.186497184	8.756342446	10.28644761	10.95859686	8.879769739	10.39870857
hsa_circ_0000326	14.47580061	14.42222484	14.92207033	15.13200255	14.38968164	12.52346967	13.04894418	13.94470048
hsa_circ_0000544	11.34900383	9.728130358	8.554582665	10.40387577	9.005795438	8.439434634	8.639108728	9.524048759
hsa_circ_0000546	5.511701667	6.45530071	6.430425581	5.55837135	5.850146512	5.86182234	5.262034226	4.754801343
hsa_circ_0000551	5.29226227	5.550697158	6.665757117	5.681193077	7.450166945	8.601532687	8.307478106	7.77065324
hsa_circ_0000434	5.041588524	4.87490207	4.885617683	5.075410159	5.06062623	5.400824377	5.430398609	4.754801343
hsa_circ_0000376	10.3723192	8.13249144	7.041641495	8.771793617	6.383676433	6.999277204	6.870344837	7.644745969
hsa_circ_0000555	8.672640625	6.944693177	5.912850726	7.942688308	5.901582246	5.599864878	6.044358873	6.120204436
hsa_circ_0000442	6.866486277	11.15503458	10.06814631	8.422057984	10.07388835	10.37327125	8.68824467	9.535879719
hsa_circ_0000558	10.88655273	9.247923687	8.129596705	11.08106621	7.036842731	6.187320152	6.254998112	7.599435987
hsa_circ_0000561	9.392313961	8.473445544	9.011397482	8.927402835	9.224450065	9.869205763	10.2227175	10.21746356
hsa_circ_0000562	7.75362384	7.563660664	7.373938631	7.699127431	6.992920073	5.715917733	6.157314343	6.485803353
hsa_circ_0000564	9.198748006	7.419156574	7.146552258	9.186884019	7.398729907	6.802899365	6.666201098	6.797640616
hsa_circ_0000566	6.02925161	7.124427788	5.769795209	6.589626993	6.313987466	6.494829791	5.262034226	5.702128003
hsa_circ_0000420	12.80754327	8.082473146	7.133767845	11.80196026	7.744402562	7.123781412	7.810159573	7.383150326
hsa_circ_0000570	5.463471653	6.122794614	6.581176287	5.640198294	6.19718499	6.494829791	7.723863215	5.55837135
hsa_circ_0000572	6.997161272	9.39780486	9.366250378	8.072458967	8.646327888	8.490593746	8.032897796	7.241967782
hsa_circ_0000573	6.833660354	5.933652598	6.528428911	6.642028401	6.687353112	7.977986142	8.213855818	7.854079126
hsa_circ_0000487	5.402957045	5.342017318	5.457327934	5.29226227	5.596141668	5.695183394	5.744790457	6.899337436
hsa_circ_0000569	6.481773404	10.92151435	11.10737951	8.846268857	11.29670024	10.90430412	10.53174539	10.96244302
hsa_circ_0000515	11.04511862	13.76702039	14.66265786	12.15653689	14.96753017	15.74936203	13.36519445	15.05835374
hsa_circ_0000587	7.010859686	6.860291033	6.932933854	6.986534806	6.186082291	5.939541312	6.379350424	5.882603621
hsa_circ_0000590	10.3187881	8.432665652	7.977986142	10.56444571	8.299486856	8.836637061	9.035911534	9.337618307
hsa_circ_0000548	5.022296235	5.182330291	6.196570409	5.271402801	7.615847634	9.21477053	6.579291611	9.417849114
hsa_circ_0000550	4.977206073	4.921764194	4.885617683	4.689907849	5.113674981	5.457327934	4.797577884	6.322462471
hsa_circ_0000595	11.77627814	9.519940165	9.712524228	11.43927815	9.561046147	10.13594765	10.30170868	10.69127866
hsa_circ_0000661	5.07674667	4.971469409	5.271402801	4.997106642	5.29226227	5.457327934	5.285342571	5.702128003
hsa_circ_0000597	5.202060631	5.759012985	5.58303424	5.226350055	5.596141668	5.791120879	5.057921891	5.402957045
hsa_circ_0000589	15.00514472	13.68546041	15.05835374	14.76021956	14.79279657	14.60957185	15.08858892	14.49995865
hsa_circ_0000599	8.986370793	9.191055235	8.89291733	8.750387557	9.084139725	8.500586523	8.531618852	6.542039579
hsa_circ_0000600	9.350797529	8.064060388	7.418629653	9.236907256	7.444742737	6.802899365	7.835645508	6.016772361
hsa_circ_0000601	7.743561335	9.681125746	9.186497184	9.156553077	9.144494815	7.999286296	9.762483178	8.605589291
hsa_circ_0000603	10.51932752	9.116827086	7.427823094	11.14716414	7.240775952	6.391215875	5.882603621	8.818377302
hsa_circ_0000615	6.053212095	8.77930368	9.435927293	7.045742055	9.297055854	8.996998462	8.51125212	8.032381284
hsa_circ_0000616	6.279580637	6.168639781	5.62748683	5.63294832	5.312824433	5.105840958	5.303721855	4.861006862
hsa_circ_0000668	5.169860383	5.057921891	5.328617042	5.075410159	5.488792544	6.391215875	5.668839259	6.485803353
hsa_circ_0000708	5.328617042	7.448877315	12.1524626	5.845449594	14.16682004	14.6306261	12.14684656	14.774195
hsa_circ_0000718	11.84823107	7.354786133	7.795623375	8.32163902	7.731732347	8.442936811	8.744197726	8.747138584
hsa_circ_0000726	7.841750747	8.851158376	9.084139725	8.300202162	8.295044019	8.537454834	7.90650515	7.783396983
hsa_circ_0000664	5.463471653	5.800049238	5.997143062	5.444961445	5.882603621	6.143350305	6.219137296	6.322462471
hsa_circ_0000748	5.353089914	5.199609045	5.29226227	5.337564374	5.463471653	5.55837135	5.744790457	6.292291952
hsa_circ_0000751	8.13602158	7.879190437	8.787081059	8.148468384	8.860791007	9.727173203	10.30698546	9.95114574
hsa_circ_0000625	12.18008347	11.80450854	13.28326902	12.60248103	12.60146576	13.06988999	13.75096191	12.03853268
hsa_circ_0000755	5.902336222	5.731275243	6.294591115	5.66351221	8.469126456	7.593845898	7.317963244	7.854079126
hsa_circ_0000775	15.15730246	15.13200255	16.24605626	16.30778223	16.09612185	16.49698927	16.35940102	16.57896043
hsa_circ_0000631	7.169908847	7.620666223	8.179590108	6.920705819	7.665768573	8.726851265	7.638424239	6.899337436
hsa_circ_0000634	5.475681155	5.289959389	5.417798099	5.609131081	6.186082291	6.81656307	6.772293293	6.728748917
hsa_circ_0000635	5.537168306	5.962858711	6.139518356	5.588666298	6.572675788	7.82116577	6.129249785	7.364667741
hsa_circ_0000636	9.027296834	10.42071517	8.725360762	9.451980456	9.206857806	7.470899914	8.121201362	9.604434413
hsa_circ_0000637	6.493829638	5.896293348	5.968629647	6.231790226	6.070757202	6.308309677	5.882603621	5.370631183
hsa_circ_0000844	5.843880551	5.744790457	5.997143062	5.609131081	6.144625363	6.90687121	6.101941804	6.998572238
hsa_circ_0000861	5.712482638	5.651005397	6.774354023	5.588666298	7.930358211	8.148468384	7.276109397	8.399805072
hsa_circ_0000862	7.50976224	7.474453384	8.981830218	7.437738655	8.026168673	8.83367565	8.999026522	8.747138584
hsa_circ_0000646	8.976649	7.705405254	7.620666223	7.763201659	8.593968599	7.528197295	7.460442688	9.42140402
hsa_circ_0000649	10.82590158	9.06052271	9.23966926	9.967404081	9.489593886	10.02574294	10.44572452	10.21063133
hsa_circ_0000950	5.136925001	5.342017318	4.915802318	4.724425861	4.991448721	4.65454367	4.921764194	4.546795273
hsa_circ_0000956	7.114701605	5.698659877	6.153519354	6.104564948	6.040254374	6.81656307	6.860291033	6.998572238
hsa_circ_0000654	9.410845389	9.280694546	8.594318585	8.157970306	8.392712983	8.51396791	7.979058652	8.172106868
hsa_circ_0001149	9.557340943	5.636577861	5.591474103	8.752375252	5.019519013	5.370631183	5.038848228	4.927701534
hsa_circ_0001171	5.805702285	5.824917704	7.022349919	6.25026786	7.1085076	8.527959339	9.165374062	8.243166306
hsa_circ_0000663	5.571703734	5.511701667	5.400824377	5.46958932	5.933652598	6.272016423	5.808922681	6.566980835
hsa_circ_0000666	5.475681155	5.847799965	6.177387396	5.457327934	5.609131081	5.599864878	5.808922681	7.076464366
hsa_circ_0001221	4.977206073	4.945368338	5.103220135	4.933614539	5.204508059	5.743949456	5.705587812	6.292291952
hsa_circ_0000674	5.103220135	4.826466503	5.103220135	4.971469409	5.041588524	5.599864878	5.63294832	5.481747375
hsa_circ_0001117	5.342017318	5.782955961	6.249082869	5.763169536	5.850146512	6.642028401	7.084791252	6.542039579
hsa_circ_0001234	8.193209375	7.36958328	8.042847517	7.964692546	8.026168673	8.825450597	9.279389198	9.043364705
hsa_circ_0000680	8.202422069	9.754362906	9.740410512	8.821170913	9.964970213	10.04916568	10.38086512	11.30743117
hsa_circ_0000685	5.121466694	5.199609045	5.103220135	4.951209522	5.159806266	5.55837135	5.387961733	6.174893485
hsa_circ_0000686	8.05221963	7.961078555	9.13426173	7.919598631	9.258046894	10.00500817	9.714993958	10.64627598
hsa_circ_0000973	6.598028487	7.52256888	8.57978125	6.982262206	9.550743684	8.971089803	9.389627871	9.251330648
hsa_circ_0000692	11.70528069	11.682363	12.52854529	12.37873469	12.43002736	12.69140241	12.76661915	12.05441299
hsa_circ_0000694	10.28243504	9.506366374	9.611828733	10.18115025	9.775041712	10.63741588	10.62256517	11.02565756
hsa_circ_0001344	10.3198114	9.459556389	10.14162615	10.39291937	10.83565442	10.09790655	9.852234367	10.63452601
hsa_circ_0000702	10.35079931	10.81533197	8.261793528	10.37201305	8.981830218	6.999277204	9.012969146	8.383697328
hsa_circ_0000703	8.552182562	7.542535785	6.974396091	7.801495859	6.407240356	6.124087961	5.535225215	6.263238916
hsa_circ_0000704	8.409118867	8.692282946	9.02971414	7.609628564	8.932025395	9.312595721	9.231067271	9.237728945
hsa_circ_0001431	7.795217493	7.321913556	6.528428911	7.752578931	6.292291952	5.647412017	5.987227342	6.542039579
hsa_circ_0001433	5.850146512	5.550697158	4.573549569	5.734665935	4.610929618	4.797577884	4.873364751	4.455227393
hsa_circ_0000710	8.674848616	9.180682186	10.04584276	8.665552261	9.502704308	10.29565948	10.92114239	10.01078807
hsa_circ_0001443	7.952003771	6.888723618	8.51347451	7.981022851	8.729615264	9.356310858	9.316984915	9.935346867
hsa_circ_0000716	5.202060631	5.328617042	5.122761232	5.365172412	5.488792544	5.370631183	5.262034226	5.06062623
hsa_circ_0001465	5.057921891	4.945368338	4.797577884	4.667019978	4.854787993	4.933614539	5.103220135	5.592408825
hsa_circ_0001468	4.596093594	4.997106642	4.573549569	4.689907849	4.610929618	5.049778322	4.75313049	4.861006862
hsa_circ_0000731	5.29226227	6.168639781	5.710762018	5.344238646	6.429379751	5.647412017	6.788697293	6.016772361
hsa_circ_0000733	6.047088732	5.962858711	5.560283536	6.076781134	5.250237301	5.139485359	5.511701667	5.515648991
hsa_circ_0000735	10.07359551	8.738509086	9.826098985	9.542847386	9.837723932	10.85725083	11.77627814	10.98265826
hsa_circ_0000736	5.057921891	5.022296235	5.143317395	4.797577884	5.29226227	5.049778322	5.370631183	4.994280455
hsa_circ_0000737	14.16682004	14.54485117	15.28582431	14.93510453	14.92207033	14.38968164	14.54485117	14.40583109
hsa_circ_0001579	5.402957045	5.167353415	5.29226227	5.66351221	5.204508059	5.400824377	5.347564238	5.66351221
hsa_circ_0000742	5.862597379	8.601416617	13.01431447	7.765689798	14.804632	15.1933761	12.49477707	15.5427409
hsa_circ_0000746	5.463471653	5.342017318	5.211825528	5.252604415	5.58303424	5.202060631	5.511701667	5.204508059
hsa_circ_0001628	5.23115925	5.216683303	5.29226227	5.46958932	5.204508059	5.58303424	5.588666298	7.02165614
hsa_circ_0001749	6.187320152	6.218531998	6.342045993	5.884894282	6.292291952	6.477732166	6.835240547	7.633437659
hsa_circ_0001669	5.55837135	5.843880551	6.333126498	5.715917733	6.539133798	6.915860114	6.878414378	7.533803836
hsa_circ_0000756	6.881094226	6.815362641	5.824917704	6.79073474	5.652798737	4.991448721	5.216683303	6.205761734
hsa_circ_0000758	9.029023894	9.607962996	10.2227175	9.68540301	9.191363734	8.229411937	7.780529188	9.609522076
hsa_circ_0000760	6.100628441	7.544951976	7.529905941	7.022349919	7.803717115	7.292594385	8.304058703	7.094720486
hsa_circ_0000761	8.380724634	9.097369522	9.085136179	9.069613262	9.075725517	9.840283653	8.966320543	7.633437659
hsa_circ_0000762	7.620666223	8.019929194	6.98083519	7.273780567	6.292291952	5.287652827	5.777212899	6.263238916
hsa_circ_0000763	5.136925001	7.080134118	8.449657885	6.528428911	7.074793206	9.094815707	6.788697293	9.93110445
hsa_circ_0001834	13.18877209	13.61368138	14.68540575	14.34247828	14.53034908	14.12606403	14.31132248	13.46426633
hsa_circ_0000770	9.543330844	12.67609446	11.8820931	12.12031837	12.13967074	10.8192797	10.94200924	13.23576159
hsa_circ_0000771	5.623834316	7.556493698	7.146552258	6.164874505	6.559830384	5.912102226	6.254998112	5.328617042
hsa_circ_0000773	13.92445864	12.03385258	12.53853717	12.87293904	12.31896595	12.46372351	12.42171927	12.41056686
hsa_circ_0000774	9.083475039	5.962858711	5.941009743	7.071109825	5.773096669	6.325276445	6.449122022	6.675052156
hsa_circ_0001928	6.9552679	5.370631183	5.5468447	6.774765815	5.58303424	5.511701667	6.187320152	6.431470653
hsa_circ_0001929	6.958534012	5.481747375	5.656378742	6.731297137	5.816942359	6.292291952	6.379350424	7.441893326
hsa_circ_0000217	10.97602589	11.35947416	12.23885205	13.12699655	10.6901603	11.21636597	11.59831351	10.51381851
hsa_circ_0000223	5.169860383	6.912870031	11.97219394	5.46958932	13.95098853	14.54012416	11.80450854	14.48457501
hsa_circ_0000230	6.665312999	9.373337476	9.656477846	7.491339146	9.084139725	8.860112021	7.517164554	8.182386346
hsa_circ_0000783	5.328617042	5.607282596	5.271402801	5.271402801	5.334215624	5.370631183	5.387961733	5.515648991
hsa_circ_0000784	7.202720252	7.709072696	6.613765712	7.639102894	6.713364347	6.768989992	6.765679109	6.566980835
hsa_circ_0000786	7.46861091	9.990633547	10.10807307	9.585429024	10.27248211	9.668660565	9.542666048	8.882447073
hsa_circ_0000787	6.989021325	7.486822053	7.368492384	7.009810567	6.636601241	6.220347129	5.958515308	5.985805231
hsa_circ_0000789	4.76146547	5.041588524	4.797577884	5.312824433	4.933614539	4.744747076	4.75313049	5.781317418
hsa_circ_0000113	5.951247119	5.057921891	4.826466503	6.040254374	4.854787993	5.287652827	4.826466503	6.409363569
hsa_circ_0000282	13.08507794	12.02894149	13.24011094	13.97803993	13.34327226	13.74290132	14.15306694	13.69918591
hsa_circ_0000291	6.091401271	6.064708012	6.86957395	6.115660406	7.139534854	8.432274163	8.399538078	8.616313169
hsa_circ_0000796	7.761124927	9.376664562	8.913726089	8.672751105	9.020628283	7.537205877	8.561043068	7.951457464
hsa_circ_0000797	13.60599288	10.41091333	11.42930781	12.67609446	11.92457997	12.0880009	13.44206854	11.31316556
hsa_circ_0000321	9.688028882	7.995758037	6.422037638	8.998585882	6.831682677	6.702150344	6.27841949	6.98083519
hsa_circ_0000325	13.8347116	8.855252804	8.847835307	11.1774964	9.594204942	6.97260234	5.90835389	6.998572238
hsa_circ_0000801	7.022349919	5.808118256	6.376097383	6.798450903	6.831682677	8.248512956	8.098188126	8.323891923
hsa_circ_0000802	16.81942443	15.74936203	16.50857142	16.22094741	16.38205928	16.14759247	16.28884577	16.24605626
hsa_circ_0000159	7.0195728	7.082797178	6.90386242	6.665312999	6.915860114	6.254998112	6.26441234	6.878797518
hsa_circ_0000804	8.592801365	7.382069645	6.89858189	7.74398201	6.668862122	6.671518246	7.094060659	6.016772361
hsa_circ_0000806	6.157314343	6.633879986	5.386884651	6.051853592	5.816942359	6.254998112	6.101941804	5.402957045
hsa_circ_0000169	11.04362433	10.70081759	10.32544419	10.86761535	10.34505688	8.639108728	9.575536198	8.605589291
hsa_circ_0000808	6.87380874	8.085131896	7.80008055	7.112422696	7.610090156	6.325276445	6.418879544	7.02165614
hsa_circ_0000809	10.0348827	9.075725517	10.46444838	9.790956708	9.927312622	10.63902829	11.41541083	10.61344269
hsa_circ_0000810	6.215501696	5.271402801	5.58303424	5.075410159	6.011191189	6.81656307	5.808922681	7.364667741
hsa_circ_0000812	6.958534012	7.738081364	8.401405999	7.730459184	8.202269005	8.886072668	9.109989636	9.823215379
hsa_circ_0000381	6.380433143	7.23689569	8.233611948	6.444988146	6.687353112	6.81656307	6.505785956	5.882603621
hsa_circ_0000382	5.537168306	5.417798099	5.417798099	5.312824433	5.29226227	5.647412017	5.571703734	6.174893485
hsa_circ_0000383	16.20190012	14.29270795	15.08150938	15.94196742	14.85545547	14.59457236	15.1933761	14.79279657
hsa_circ_0000389	8.944341312	10.57411891	9.953102804	10.78427567	10.60703979	9.043108339	10.4430066	10.10221967
hsa_circ_0000821	9.169999232	7.298047786	6.63206296	9.442810595	7.139534854	6.939560263	6.089416319	6.899337436
hsa_circ_0000827	9.837428288	10.80008968	10.3235104	11.42262243	10.33751558	8.932025395	9.646105738	9.873008989
hsa_circ_0000829	10.78176819	9.402742186	10.92689703	10.40839438	12.14290427	12.66596005	12.10670553	12.87869726
hsa_circ_0000472	6.252043522	5.167353415	5.07674667	6.228787674	5.136925001	5.202060631	5.169860383	6.016772361
hsa_circ_0000843	8.841755817	10.72344626	9.625820031	10.21477249	9.500091737	7.885114527	8.804428365	9.080813232
hsa_circ_0000846	6.800474631	5.199609045	4.672334115	7.129910325	4.933614539	4.348822341	4.668793533	4.610929618
hsa_circ_0000850	7.646997033	8.213703962	8.720559402	8.033758238	8.123466457	7.64857069	7.276109397	8.544716769
hsa_circ_0000609	6.481773404	7.862239904	7.252058783	7.156698841	7.029959547	6.292291952	5.415687273	8.636392203
hsa_circ_0000632	5.693442006	5.328617042	5.271402801	5.387961733	5.5215498	5.695183394	5.449095397	5.515648991
hsa_circ_0000858	5.598004474	5.651005397	7.445001496	5.537168306	7.874971438	9.21477053	9.026691874	9.417849114
hsa_circ_0000859	6.157314343	5.800049238	5.710762018	5.831266387	5.917333589	6.254998112	6.113708574	6.086101984
hsa_circ_0000860	11.06634042	7.637292438	7.807344537	8.58847437	7.583305739	6.939560263	7.216123911	6.998572238
hsa_circ_0000675	5.15475281	5.46653373	5.103220135	5.209390493	5.019519013	5.287652827	4.668793533	4.675866029
hsa_circ_0000683	5.727876563	5.216683303	5.057921891	5.859494722	4.854787993	5.022296235	4.596093594	6.566980835
hsa_circ_0000662	4.977206073	5.342017318	6.659080946	5.199609045	7.491339146	8.392712983	6.559352425	8.13858354
