geneNames	GSM2690785	GSM2690786	GSM2690787	GSM2690788	GSM2690789	GSM2690790
SBDS|SBDSP1	1660.663085	1831.0293	636.83226	1279.4051515	4004.09497	1177.259493
SBF1	99.55682	176.0514105	102.536892	146.4491995	95.816891	175.496338
SBF2	133.664246	317.081848	178.404999	130.869492	163.333435	200.76236
SBK1	139.656101	148.6025355	135.1831625	518.4924625	213.86977	407.6704865
SBK2	18.436449	39.753544	30.34724	85.999954	29.108929	75.115166
SBNO1	424.9601255	428.770357	458.887082	611.3475285	436.2296375	338.7011145
SBNO2	855.451233	955.978088	877.311157	276.695496	203.762497	831.729736
SBSN	16.592804	29.341902	7162.86865	34.898533	21.023115	47.80056
SBSPON	117.5323585	51.5849565	90.5819165	72.913006	123.3086545	79.8952215
SC5DL	279.7731095	292.9457585	144.8391075	431.246155	917.335566	344.164032
SCAF1	140.117004	161.380455	180.2442165	389.4925385	157.6733705	286.80336
SCAF11	286.6867675	506.857666	269.9065245	115.912983	454.826996	275.194656
SCAF4	1244.46033	1225.73425	1172.50708	936.028503	837.690308	818.072449
SCAF8	28.576496	49.218674	6.437294	17.449266	94.604019	10.925842
SCAI	51.9293293333333	70.672966	61.9206326666667	47.7777526666667	101.072669	79.2123563333333
SCAMP1	1500.726867	2077.122694	1705.422975	1396.564497	2139.5062865	1257.837618
SCAMP2	1376.28088	1210.59009	2237.41919	2197.36108	803.729858	1192.28259
SCAMP3	1393.795455	1813.992037	1427.239959	2965.128905	2086.9484885	1576.735613
SCAMP4	795.532776	958.817627	1461.26562	2260.92627	1374.58826	2466.50879
SCAMP5	362.276215	523.421631	606.025208	1596.60791	667.888184	1304.27246
SCAND1	2921.25537	2306.6521	4566.7998	5530.1709	2764.53955	4135.43115
SCAND2P	97.713181	98.437347	57.016029	47.362293	67.112251	88.772469
SCAND3	39.638363	44.486107	13.794201	3.739129	68.729416	12.291573
SCAP	144.72612	141.030426	145.298904	418.782379	283.812042	252.660095
SCAPER	507.924164	566.014709	285.080139	393.854858	724.488892	424.742126
SCARA3	22.58465	20.823285	17.0128465	42.3767895	55.792112	36.874718
SCARA5	21.201916	32.181438	30.34724	398.840363	56.600693	73.749435
SCARB1	2198.54639	2162.78198	3671.09644	496.057709	174.653564	411.084808
SCARB2	4645.98486	5172.69336	4759.91895	3363.96924	5601.85156	3512.6582
SCARF1	9.218225	100.330368	36.784535	241.796982	87.326782	204.859543
SCARF2	457.223938	418.358704	797.30481	1535.5354	496.468964	1808.22693
SCCPDH	156.709808	182.677002	91.961334	158.289764	849.010437	129.744385
SCD	3140.64893	5934.63623	2983.22583	259.246246	254.703125	243.099991
SCD5	442.935673	84.7129095	57.93564	1065.0284385	1191.848903	493.028633
SCEL	13.827336	20.823284	22.990334	39.884037	16.980209	45.069099
SCFD1	82.042198	135.351349	89.202499	59.826057	111.584229	117.452805
SCFD2	219.393738	263.130585	400.031799	229.333206	213.465485	173.447754
SCG2	43.325653	50.165184	11.954973	8.724633	5.660069	12.291573
SCG3	9.218225	18.93026	11.954973	32.405781	14.554464	39.606178
SCG5	82.042198	79.507088	131.504715	32.405781	25.874603	24.583145
SCGB1A1	32.263786	38.80703	39.543373	120.898491	38.003323	102.429771
SCGB1C1	25.811028	54.897751	24.829561	157.043396	73.580902	128.378647
SCGB1D1	5.530934	8.518617	5.51768	13.710137	8.085814	16.388763
SCGB1D2	217.550095	1240.87842	65.292549	481.101196	1218.5321	202.128082
SCGB1D4	1.843645	3.786052	2.75884	4.985505	2.425744	5.462921
SCGB2A1	55.309345	39.753544	193.118805	203.159317	382.458984	135.207306
SCGB2A2	9.679135	12.777925	16.093233	20.5652065	9.2986855	24.583145
SCGB2B2	113.384155	142.923447	142.54007	304.115784	142.310318	329.140991
SCGB2B2|SCGB2B3P	12.905514	18.93026	16.55304	52.347797	15.363046	38.240448
SCGB3A1	8.296402	12.304668	9.196134	17.449266	13.745883	34.143257
SCGB3A2	42.403832	44.486107	43.221829	108.434723	41.237648	72.383705
SCGN	9655.16797	16000.8008	788.108643	135.854996	520.726379	232.174149
SCHIP1	7.374579	9.46513	6.437294	28.666651	79.240974	17.754494
SCIMP	188.9735945	221.010769	291.977234	500.420036	155.2476195	296.363468
SCIN	213.4018935	110.268757	301.1733705	711.0576005	3930.51404	1150.6277465
SCLT1	50.700234	102.223396	84.604431	23.681147	78.432388	49.16629
SCLY|UBE2F-SCLY	31.341963	78.560577	28.508015	128.37674	42.854813	102.429771
SCMH1	528.204224	542.351929	549.928772	228.086838	244.191574	286.803345
SCML1	141.960648	122.100166	247.375992	42.376789	229.6371	237.63707
SCML1|SCML2	58.074814	71.934982	21.151108	46.115917	25.066021	137.938751
SCML2	12.905514	14.6709505	13.794201	45.4927305	19.0016615	44.386234
SCML4	27.654673	31.234926	45.980667	21.188395	7.277232	25.948875
SCN10A	13.827336	23.662823	21.151108	37.391285	21.023115	40.971909
SCN11A	7.374579	9.46513	9.196134	19.942019	17.78879	23.217415
SCN1A	32.263786	39.753544	37.704147	98.463715	31.534672	91.503929
SCN1B	904.768737	908.179149	1124.6871735	958.4632345	303.6222945	945.7682235
SCN2A	9.679135	12.7779245	15.17362	65.43475	145.948931	99.698311
SCN2B	105.0877575	161.853714	152.1960105	492.9417725	186.782295	419.9620515
SCN3A	0	0	-0.919613	0	0	-2.731461
SCN3B	111.540515	103.1699095	82.305399	262.362187	183.547973	146.8160055
SCN4A	58.5357255	71.461729	56.096415	134.6086315	40.833359	116.769943
SCN4B	349.370697	277.328278	180.244217	114.666603	213.465485	116.087074
SCN5A	7.374579	7.572104	11.03536	13.710137	4.851488	13.657303
SCN7A	4.609112	6.152334	6.8971005	42.3767895	12.1287205	86.723873
SCN8A	31.341963	96.544319	29.427628	14.956514	8.085814	21.851685
SCN9A	30.4201405	44.4861085	24.8295615	10.5941975	5.255779	18.437359
SCNM1	21.201916	29.341902	13.794201	38.637661	76.815231	17.754494
SCNM1|TNFAIP8L2-SCNM1	792.306386	840.030231	469.462611	802.6662295	1180.933087	433.619373
SCNN1A	511.61145	291.52597	366.006104	6750.37305	5191.90088	7346.26318
SCNN1B	18.436449	17.037233	8.27652	1238.89795	1558.13623	1802.76392
SCNN1D	183.442657	197.821198	278.642853	486.0867	104.306992	386.501678
SCNN1G	49.778412	50.165184	93.80056	1015.79657	1397.22852	1005.17749
SCO1	322.637848	265.023621	247.375992	685.506897	1150.61121	443.862335
SCO2	3483.56689	2352.08472	9904.23633	2383.07129	1123.11951	1481.81738
SCOC	743.910706	910.545471	308.990082	1226.43408	3379.06152	1156.77356
SCP2	1592.909188	1628.4755185	591.7712185	1492.5353965	3823.7812515	1238.034529
SCP2D1	3.68729	4.732565	5.51768	11.217385	4.042907	9.560112
SCPEP1	737.457947	679.596313	729.253418	1074.37622	2249.47339	1453.13696
SCRG1	51.622055	4.732565	47.819893	447.449036	38.811905	4.097191
SCRIB	871.122192	1091.32947	1201.93469	606.985168	759.257874	1289.24939
SCRN1	474.73856	256.0317545	319.1058255	898.014047	1373.7797295	734.0800375
SCRN2	1184.080901	1274.479675	2302.711855	3183.86792	1110.990751	2337.447325
SCRN3	1.843645	4.732565	0.919613	-1.246376	4.042907	4.097191
SCRT1	37.79472	45.432621	44.141441	77.275322	39.620487	46.43483
SCRT2	5.530934	9.46513	8.27652	19.942019	7.277232	12.291573
SCT	8.296402	6.62559	9.196134	33.652157	6.468651	35.508987
SCTR	11.061869	14.197694	13.794201	67.304314	54.983532	75.115166
SCUBE1	36.4119855	41.6465685	61.614094	178.231793	47.3020105	157.741848
SCUBE2	61.762104	60.576828	73.569069	173.246292	73.580902	132.47583
SCUBE3	16.592804	23.662823	18.392267	41.130413	17.78879	35.508987
SCXA|SCXB	31.341963	45.432621	92.880951	108.434723	62.260765	86.041008
SCYL1	2.765467	8.518617	3.678453	3.739129	19.405953	5.462921
SCYL2	23.045561	2.839539	5.51768	8.724633	129.373016	6.828651
SCYL3	167.3107645	158.54091	156.7940795	175.1158505	228.019943	164.5704995
SDAD1	87.573128	216.751465	55.176804	163.275284	168.184921	150.230331
SDC1	3443.00684	4276.34521	2683.43188	12690.6016	9783.83398	4875.65723
SDC2	274.7030945	244.6735995	187.60112	165.144844	396.609161	171.399147
SDC3	126.7505875	150.49555	212.8904955	16.826078	8.490104	17.0716285
SDC4	2068.56958	1889.23987	690.629639	1838.40479	1699.63806	2115.51611
SDCBP	458.145752	645.521851	376.121857	290.40564	1202.36047	413.816284
SDCBP2	9.218225	8.518617	11.03536	24.927523	16.171627	19.120224
SDCBP2|FKBP1A-SDCBP2	197.270008	143.8699645	220.2473985	147.695572	195.272392	215.785385
SDCCAG3	1031.980187	830.0918285	960.0763435	849.4053465	342.838482	734.762901
SDCCAG8	135.046981	147.6560215	235.4210245	133.985436	140.2888665	127.0129125
SDE2	199.1136495	312.349274	202.774743	103.449219	301.196545	182.3250005
SDF2	493.175003	424.037796	161.851948	600.130127	1595.73529	306.606445
SDF2L1	6557.84473	5466.1123	7586.81006	3923.59204	4376.85107	4565.63623
SDF4	3790.53394	2983.40869	6372.92041	3134.63599	2479.91895	2256.18652
SDHAF1	939.337036	984.373474	658.443176	1724.98462	1174.86865	1216.86572
SDHAF2	837.014771	533.833313	366.006104	999.593689	1760.28162	625.504456
SDHA|SDHAP3	14719.6602	13746.207	25526.627	11408.0811	14961.9893	10035.3857
SDHA|SDHAP3|SDHAP1	6350.43457	6023.6084	6131.0625	4344.86719	7939.46045	3180.78589
SDHB	1897.1106	1601.49988	395.433746	5363.15674	10175.1875	1896.99939
SDHC	1997.128264	2376.6939375	1455.2881785	3772.78064	4853.5096155	2820.2331225
SDHD	1316.36243	1746.31641	572.919128	2763.21582	6105.59766	1995.33191
SDK1	116.1496285	112.161784	49.199314	76.6521305	47.7063	81.260952
SDK2	28.576496	36.914005	35.864922	84.753578	29.108929	61.457863
SDPR	398.688194	600.5624695	168.74905	303.492592	514.257751	411.7677005
SDR16C5	58.996635	66.255905	96.559403	145.826004	59.835022	228.076965
SDR16C6P	1.843645	2.839539	3.678453	8.724633	3.234325	6.828651
SDR39U1	2083.3186	2070.97021	1686.57092	2958.89697	3631.33887	2891.25098
SDR42E1	135.5078965	56.31752	108.0545695	216.8694455	200.528183	151.596062
SDR9C7	3.68729	3.786052	3.678453	9.971009	4.042907	9.560112
SDS	47.934765	50.165184	57.016029	195.681061	31.534672	143.401672
SDSL	4231.16504	3652.59351	8513.78027	17283.498	4764.16113	8042.78564
SEBOX	50.700234	65.309395	75.408295	113.420227	55.792114	117.452805
SEC11A	20885.7305	19231.25	27129.5137	17051.6719	21711.2188	11297.3213
SEC11C	1027.83203	834.824402	238.179855	1311.18774	1852.45984	637.796021
SEC14L1	3803.43945	2805.46436	3260.0293	2062.75244	2872.08105	1879.24487
SEC14L1|SEC14L1P1	325.40332	256.505005	181.163834	218.115829	266.023254	147.498871
SEC14L2	13.212788	41.3310666666667	44.754518	14.9565136666667	10.511558	23.672658
SEC14L3	1.843645	2.839539	5.51768	7.478257	5.660069	9.560112
SEC14L4	77.433083	84.239655	134.26355	44.869541	33.151836	55.994942
SEC14L5	146.569763	243.25383	171.967697	205.652069	155.24762	202.128082
SEC14L6	30.420139	35.020977	35.864922	46.115917	20.214535	46.43483
SEC16A	132.742432	225.270081	87.363266	168.260788	205.379669	169.350555
SEC16B	477.504028	591.570557	271.28595	134.608627	184.356552	170.716278
SEC22A	77.4330845	98.4373475	60.6944825	61.072432	160.907688	69.6522445
SEC22B	527.28241	1018.44794	409.227936	519.738831	895.908142	420.644928
SEC22C	162.2407455	215.804947	71.270035	205.652069	666.6753235	215.1025165
SEC23A	38.716543	93.7047825	32.6462745	62.3188075	65.495091	85.358143
SEC23B	489.487701	372.926086	245.536774	128.37674	756.832153	256.757294
SEC23IP	313.419617	330.333008	248.295609	350.231689	646.865112	383.770203
SEC24A	177.604456666667	213.596420333333	183.003054	74.36711	162.255325	131.565348
SEC24B	1966.24719	1670.59534	1384.01807	1051.94153	2794.45703	1096.6814
SEC24C	436.943817	617.126465	360.488434	417.536011	552.261047	473.908417
SEC24D	289.45224	246.093369	179.3246	93.47821	283.812042	110.624153
SEC31A	13760.043	26261.9473	18369.2773	8553.87988	8287.15039	10326.2871
SEC31B	67.293037	106.955963	193.118805	259.246246	94.604019	243.099991
SEC61A1	7359.83008	7953.54834	12031.3018	4384.75146	4745.56396	5665.04932
SEC61A2	138.2733615	130.1455325	215.1895265	176.3622265	173.4407025	170.0334245
SEC61B	3748.130005	4396.55249	2972.650145	3644.40393	4126.99927	2828.42749
SEC61G	3263.25146	3400.82104	884.66803	1858.3468	2477.49316	1322.02686
SEC62	1561.87449033333	1787.647387	812.938207	1428.76256966667	3133.25282833333	1265.57671066667
SEC63	193.582703	201.607254	228.983734	340.260681	253.894547	329.140991
SECISBP2	1226.0238495	1413.617075	972.49113	901.1299615	1167.5914625	1195.6968675
SECISBP2L	251.657519	389.016827	217.028749	227.463651	516.27919	277.243252
SECTM1	33.185608	3.786052	47.819893	90.985458	15.363046	72.383705
SEH1L	246.126587	432.556427	274.964386	133.362244	274.10907	187.105042
SEL1L	249.199335666667	272.280227666667	165.223864	218.946747	311.034286333333	236.271332
SEL1L2	4.609112	5.679078	3.678453	27.420275	8.894395	23.217415
SEL1L3	217.550095	190.2491	102.996696	12.463761	34.768997	25.948875
SELE	155.787994	110.742012	93.80056	90.985458	257.937439	226.711227
SELENBP1	742.988892	708.938171	800.063599	4328.66455	3179.3418	1810.95837
SELK	483.034943	474.202972	292.437042	218.115829	735.809021	299.09494
SELL	119.836914	149.549042	84.604431	87.24633	115.627136	83.309547
SELM	646.658431	1138.181823	744.427049	1647.70923	1305.454589	1242.1317135
SELO	1686.01318	1970.63989	2226.38403	3366.46191	1064.90161	2558.01294
SELP	89.416779	70.041954	54.257187	134.608627	322.623962	128.378647
SELPLG	41.021099	59.630316	55.1767995	79.1448835	31.1303825	70.33511
SELRC1	256.266632	159.960693	194.958038	357.709961	294.323608	236.271332
SELT	643.432068	709.884705	335.658875	534.695374	1482.93823	432.936493
SELV	22.123737	25.555849	30.34724	61.072434	20.214535	51.897751
SEMA3A	5.5309345	9.938386	7.356907	13.710138	4.042907	16.3887635
SEMA3B	342.917938	438.235504	429.459442	1212.724	381.650391	1461.33142
SEMA3C	38.716542	102.2233945	62.073901	35.5217195	172.632122	55.9949415
SEMA3D	11.9836915	20.823285	11.9549745	12.4637615	69.5379965	30.7289315
SEMA3E	1.843645	5.679078	2.75884	4.985505	1.617163	4.097191
SEMA3F	2800.49658	2669.1665	5183.86035	2707.12891	1099.67065	2736.92358
SEMA3G	295.904999	68.148933	190.35997	771.506836	804.538452	484.834259
SEMA4A	518.064209	504.491394	767.877136	903.622742	759.257874	774.36908
SEMA4B	0	0	-0.919613	-1.246376	-0.808581	1.36573
SEMA4C	4429.35693	3827.69824	5136.96045	3625.70825	2459.70459	3968.81226
SEMA4D	275.624916	350.209793	283.240921	749.6952515	327.4754485	703.3511045
SEMA4F	298.670471	317.081848	328.301971	398.840363	280.577728	402.890442
SEMA4G	153.9443455	312.349266	252.4338645	288.5360715	81.6667175	247.197182
SEMA5A	738.379774	1073.345652	686.03156	1651.448358	572.475576	694.473847
SEMA5B	2280.58862	2985.30176	2173.96606	335.275177	133.415924	258.123016
SEMA6A	889.0977075	1353.5134835	627.6360985	319.6954745	160.5034025	452.7395745
SEMA6B	56.231167	85.186165	96.559403	158.289764	48.514881	195.299438
SEMA6C	594.575439	695.687012	1735.31042	1242.63708	233.680008	1102.14429
SEMA6D	11.983692	13.251182	10.575554	50.478234	193.2509365	55.994942
SEMA7A	333.699707	218.644485	474.520508	305.362152	181.122223	337.335388
SEMG1	3.68729	5.679078	3.678453	4.985505	2.425744	6.828651
SEMG2	4.609112	8.518617	6.437294	6.231881	8.085814	13.657303
SENP1	18.89736	20.350028	23.9099465	26.173899	21.023115	41.654774
SENP2	153.944351	284.900391	79.086746	209.39119	278.960571	193.933701
SENP3	1114.48328	1221.00171	1354.59045	2561.30298	1807.98792	2600.35059
SENP5	304.2014085	303.357399	424.8613665	199.4201815	242.978699	311.386505
SENP6	295.444088	298.151573	296.5753095	211.260765	618.9690045	334.6039125
SENP7	450.771179	725.975403	567.401428	213.130325	877.310791	547.657837
SENP8	541.109741	690.007935	473.600891	1533.04272	830.413025	887.72467
SEP15	3311.647005	2584.926911	1556.9053765	3083.5345	6611.365575	1294.7123085
SEPHS1	453.536624	380.498212333333	510.691944333333	835.48747	783.515345333333	452.511969666667
SEPHS2	294.06134	508.277435	44.141441	660.579346	1104.52209	413.816284
SEPN1	94.947708	132.51181	89.202499	162.0289	194.059525	102.429771
SEPP1	3309.34253	6356.78076	1322.40405	1575.41943	5894.55811	2855.74194
SEPSECS	2116.0434475	2264.059046	3126.685529	1226.43413	1188.210264	1235.985907
SEPT1	34.10743	47.325645	50.578735	23.681147	8.894395	25.948875
SEPT10	775.252686	1068.61316	293.356659	418.782379	1517.70715	535.366272
SEPT11	509.3068985	871.2651575	955.018457	595.144602	1184.97591	1102.827227
SEPT12	58.996635	111.68853	133.343933	388.869354	54.983532	691.059509
SEPT14	26.732851	43.539597	34.945309	32.405781	33.960419	43.703369
SEPT2	17218.7207	21030.5703	25290.2871	23788.3359	21211.5137	18519.3027
SEPT3	118.915092	181.730484	149.896973	473.622925	169.802078	396.061768
SEPT4	402.836395	364.4074745	1512.304124	663.695273	324.241125	531.9519655
SEPT5	6.452757	3.786052	6.437294	8.724633	4.851488	4.097191
SEPT6	886.178610666667	854.07017	1347.54015266667	1435.82533866667	1638.45532333333	1863.766642
SEPT7	2554.36987	3573.08643	2781.83032	1614.05713	4690.58057	2425.53711
SEPT7P2	53.4657016666667	77.9295653333333	79.0867476666667	83.5072013333333	71.9637386666667	119.273778333333
SEPT8	365.5025865	363.9342195	360.9482305	241.7969705	342.0299225	174.1306115
SEPT9	1328.34607	1171.78296	1236.88	828.840149	764.917969	589.995483
SEPW1	5915.334715	8849.42259	5429.397388	11404.9651	8144.84011	7883.678155
SERAC1	188.051775	128.7257575	312.208744	137.724564	311.3038175	199.3966255
SERBP1	323.5596865	439.182011	37.244343	252.391168	752.3849235	314.8008385
SERF1A|SERF1B	369.343526333333	307.301203666667	377.961095333333	394.685791	596.19399	402.890421666667
SERF2	289.45224	255.558487	289.678223	335.275177	577.327087	385.135925
SERF2|SERF2-C15ORF63	8615.35254	6094.59668	7629.1123	9225.67676	10509.1318	6485.85303
SERGEF	940.25885	1023.18048	749.484863	1283.76746	1050.34717	732.031433
SERHL	137.351547	127.779243	145.298904	967.187927	241.765823	695.156738
SERHL2	29.498318	6.62559	2.75884	44.869541	106.732742	13.657303
SERINC1	60.840279	78.560577	10.115748	22.434771	173.844986	31.411797
SERINC2	10.140047	19.876772	5.51768	21.188395	13.745883	16.388763
SERINC3	3085.80066	2991.92737	4032.04474	2991.302855	3606.677	2156.48816
SERINC4	8.296402	11.358155	13.794201	32.405781	10.511558	24.583145
SERINC5	96.3304445	128.725754	74.48868	163.8984685	162.929142	134.524433
SERP1	1108.03052	1477.50671	480.038177	1156.63708	2893.104	909.576355
SERP2	605.637329	387.123779	306.231262	545.912781	835.264526	499.8573
SERPINA1	1233.859285	1800.740873	1332.059967	660.579361	322.623955	512.1488495
SERPINA10	5.530934	9.46513	9.196134	14.956514	7.277232	12.291573
SERPINA11	53.465702	72.881493	96.559403	134.608627	64.686508	150.230331
SERPINA12	13.827336	26.502361	18.392267	64.811562	38.003323	45.069099
SERPINA13P	0	0.946513	0.919613	0	0.808581	2.731461
SERPINA3	168.693512	95.597809	3196.57593	477.362061	290.280701	658.281982
SERPINA4	16.592804	13.251181	53.337574	132.115875	41.237648	62.823593
SERPINA5	33.185608	59.630314	102.996696	10569.2695	11987.2188	2541.62402
SERPINA6	164.084396	121.153656	0.919613	123.391243	180.313644	105.161232
SERPINA7	15.670981	18.93026	6.437294	4.985505	5.660069	17.754494
SERPINA9	17.514626	35.020977	119.549736	230.57959	15.363046	189.836517
SERPINB1	1779.11731	1680.06042	1501.72864	751.564819	1663.25183	1035.22351
SERPINB10	14.2882475	16.5639765	16.0932345	24.9275235	14.5544645	27.3146055
SERPINB11	29.498318	36.914005	44.141441	89.739082	24.257441	80.578087
SERPINB12	11.061869	17.037233	11.03536	23.681147	9.702976	23.217415
SERPINB13	35.029251	29.341902	8.27652	28.666651	57.409275	28.680336
SERPINB2	15.6709815	27.4488755	22.0707205	21.811583	17.3844995	43.7033695
SERPINB3	1.843645	0.946513	2.75884	2.492752	1.617163	2.731461
SERPINB4	2.765467	1.893026	3.678453	8.724633	1.617163	2.731461
SERPINB5	45.1693	49.218674	55.176804	79.768074	37.19474	79.212357
SERPINB6	3031.87402	2653.07568	3765.81665	5138.80908	2863.99512	3931.9375
SERPINB7	8.296402	15.144207	9.196134	12.463761	8.894395	21.851685
SERPINB8	93.104069	132.9850695	70.350422	124.6376155	88.1353665	133.841568
SERPINB9	168.693504	198.294464	263.469223	108.434727	63.8779255	167.30196
SERPINC1	86.1903955	125.886224	115.4114745	367.6809635	86.922493	264.268814
SERPIND1	9.218225	8.9918735	14.254007	23.057959	9.2986855	23.217415
SERPINE1	1340.32983	1417.87634	3252.67236	26.173899	105.115578	426.107849
SERPINE2	2160.290857	2188.33794	1772.094892	1251.3616045	1145.7597245	1165.650786
SERPINE3	15.670981	19.876772	22.070721	39.884037	18.59737	46.43483
SERPINF1	837.0147595	389.9633185	1115.4910285	731.622785	248.2344765	461.6168285
SERPINF2	318.950562	512.063477	164.610794	204.405685	43.663391	173.447754
SERPING1	11016.7002	5703.68701	4976.94775	5470.34473	8559.64258	3281.84985
SERPINH1	7099.415505	5966.81765	17724.16795	2780.66516	2480.323305	3947.64349
SERPINI1	305.584137	208.7060965	60.6944835	96.5941555	272.89621	78.529491
SERPINI2	23.967382	28.395388	147.138138	59.826057	16.171627	92.869659
SERTAD1	1297.92603	961.657166	617.980164	1199.01392	1149.80273	1192.28259
SERTAD2	6033.32764	6611.39307	6599.14551	2734.54932	3611.93286	2736.92358
SERTAD3	424.960144	478.935547	446.932098	597.01416	415.610809	617.310059
SERTAD4	4.609112	10.411642	0.919613	241.796982	6.468651	8.194382
SERTAD4-AS1	248.892059	144.816483	149.896973	200.666565	547.409546	185.739319
SERTM1	5.530934	3.786052	6.437294	9.971009	8.085814	9.560112
SESN1	2100.83325	1183.14111	3031.96533	855.014038	1221.76648	872.70166
SESN2	2450.2041	1286.31104	2086.60278	3403.85327	924.208496	1697.60278
SESN3	12.905514	19.876772	12.874587	16.20289	43.663391	24.583145
SESTD1	629.604736	728.341705	343.935402	294.1447755	629.4805755	417.9134825
SET	1781.88281	1783.23035	467.163574	1977.9989	4908.08887	1189.55103
SETBP1	959.924405666667	999.202115666667	1893.17741533333	2058.597873	2185.32590666667	2638.13567033333
SETD1A	353.057983	505.437897	536.134583	964.695129	325.049713	606.384277
SETD1B	300.514099	407.947083	311.748932	385.130219	347.689972	335.969666
SETD2	859.599425	1101.741027	1665.879629	957.8400835	1435.636213	988.105881
SETD3	2317.9225455	1989.096949	1256.1918805	3080.4186075	3265.8600905	1624.5361315
SETD4	971.6008595	896.347717	1787.268555	1066.89801	730.553253	1062.5381465
SETD5	1737.174375	1827.716435	2925.29004	1931.259825	1751.791445	3096.110475
SETD6	263.180298	359.674927	365.5463105	156.420204	337.9869995	389.233139
SETD7	371.0335255	457.639018	257.491735	160.1593325	417.6322815	249.2457695
SETD8	104.165932	129.672272	178.404999	77.275322	166.567764	133.841568
SETD9	48.85659	88.025703	33.106079	58.579678	169.802078	73.749435
SETDB1	349.3707045	416.9389495	541.192459	352.724457	320.6025085	320.26376
SETDB2	53.926613	83.766394	54.7169955	100.3332765	133.415928	99.0154495
SETMAR	9.2182245	13.2511815	15.17362	22.434771	26.2788935	30.046066
SETX	1829.3565995	1486.9718025	1829.5708025	1282.521088	1487.385409	1408.067932
SEZ6	82.96402	57.737289	74.488686	128.37674	46.89772	165.253357
SEZ6L	22.123737	71.934982	32.186466	265.478119	55.792114	239.002808
SEZ6L2	1225.10205	2269.73804	2058.09473	558.376526	143.118896	714.276917
SF1	114.7668935	198.2944605	106.675148	287.289711	188.3994485	306.6064605
SF3A1	266.4066925	449.120403	256.5721285	198.7969915	488.7874165	282.023296
SF3A2	229.533783	240.414291	534.295349	329.043304	103.498413	393.330322
SF3A3	443.857501	641.262512	458.8870585	663.6952955	486.7659875	510.1002575
SF3B1	144.111575	183.308007	103.916313666667	54.840551	206.188242666667	82.854304
SF3B14	1308.06604	1021.28748	297.035126	1194.02832	3200.36499	529.90332
SF3B2	922.744263	1296.72278	1302.17249	1248.8689	1632.52576	1122.63025
SF3B3	585.357239	695.6870115	540.7326505	859.3763585	616.9475555	483.468521
SF3B4	4240.3833	4900.09766	11382.0547	5826.80859	4072.01562	4181.86621
SF3B5	7333.09766	6862.21875	11575.1738	13134.3115	10760.6006	10158.3018
SFI1	36.872898	61.523342	84.604431	58.579678	30.726091	72.383705
SFMBT1	266.406685	404.1610335	531.076721	174.4926685	186.3779985	484.151382
SFMBT2	808.438295	860.3802495	1869.114138	582.0576475	501.320442	465.714035
SFN	27.193762	28.3953875	30.807047	60.449244	27.087475	47.80056
SFPQ	1339.868895	1695.677915	1356.4297185	1053.81105	2431.404175	1569.22412
SFRP1	167.771683	216.751465	170.128479	4549.27295	8820.00586	2532.06396
SFRP2	676.617676	61.523342	986.745117	32.405781	15.363046	13.657303
SFRP4	11.983691	21.769798	16.55304	16.20289	14.554464	30.046066
SFRP5	1.843645	3.786052	1.839227	3.739129	3.234325	4.097191
SFSWAP	1550.50537	2027.43066	1148.59705	2582.49146	1651.12317	2328.57007
SFT2D1	242.439301	275.435272	278.642853	82.260826	569.241272	210.322464
SFT2D2	628.682922	583.998474	904.899536	557.130127	545.792419	513.514587
SFT2D3	340.6134015	362.9877225	280.02226	332.1592455	376.798918	295.680618
SFTA2	14.749159	14.197694	14.713814	112.173851	94.604019	144.76741
SFTA3	5.530934	6.62559	9.196134	7.478257	6.468651	16.388763
SFTPA1	7.374579	10.411642	13.794201	23.681147	9.702976	43.703369
SFTPA2	11.061869	13.251181	13.794201	14.956514	12.937302	27.314606
SFTPA2|SFTPA1	1.843645	1.893026	4.598067	3.739129	1.617163	9.560112
SFTPB	80.659464	92.2850135	131.504713	234.318714	71.963741	245.14859
SFTPC	9.218225	11.358155	13.794201	13.710137	10.511558	21.851685
SFTPD	99.556824	89.918732	0	204.405685	161.716278	151.596069
SFXN1	650.3457505	1542.816057	1134.343077	707.9416635	593.0944215	975.131406
SFXN2	11.983691	19.876772	14.713814	34.898533	27.491766	46.43483
SFXN3	315.263275	438.235504	434.977112	395.101227	114.81855	284.071899
SFXN4	712.568726	806.429016	1474.14026	1314.92688	677.591187	977.862915
SFXN5	34.10743	58.683804	37.704147	113.420227	55.792114	116.087074
SGCA	270.093964	320.867889	323.703918	1278.78198	302.409424	867.238708
SGCB	1714.58972	1903.4375	575.677979	818.869141	1860.54565	577.703918
SGCD	39.023816	46.3791343333333	52.1114253333333	162.028896	38.2728496666667	312.75223
SGCE	629.604706	639.3694765	229.443535	681.144592	1439.679135	484.1513825
SGCG	9.218225	7.572104	8.27652	9.971009	11.320139	30.046066
SGCZ	6.452757	10.411642	11.954973	13.710137	29.108929	35.508987
SGIP1	170.537155	744.905701	192.199188	616.956177	882.970825	774.36908
SGK1	140.117004	186.463043	180.244217	42.376789	80.049553	84.675278
SGK110	82.96402	98.437347	114.032059	195.681061	76.815231	217.151123
SGK196	11.061869	15.144207	22.070721	23.681147	9.702976	19.120224
SGK2	552.171631	978.694397	1001.45892	2184.89746	3037.84009	2471.97192
SGK223	8892.82129	12129.5635	13811.6729	32697.4316	8168.28906	30913.3047
